# w   A_w   G_w   Sigma_w  (D: 1, T: 0.01, U: 2.33, half-filling)
 (-5.000000000000000000e+00+0.000000000000000000e+00j)  (1.943498445491280674e-06+0.000000000000000000e+00j)  (-2.147042615375218955e-01-6.105680438618579927e-06j)  (8.721562052602707116e-01-7.019533991118584232e-05j)
 (-4.950495049504950451e+00+0.000000000000000000e+00j)  (2.219426627008215805e-06+0.000000000000000000e+00j)  (-2.171974278631609023e-01-6.972534386590579914e-06j)  (8.689224174023110203e-01-7.876630498797958474e-05j)
 (-4.901480247034604609e+00+0.000000000000000000e+00j)  (2.531392267736109777e-06+0.000000000000000000e+00j)  (-2.197153608872129127e-01-7.952603351673760368e-06j)  (8.657880786754569291e-01-8.826837470887280586e-05j)
 (-4.852950739638222544e+00+0.000000000000000000e+00j)  (2.883695866235029679e-06+0.000000000000000000e+00j)  (-2.222713174766391964e-01-9.059397748551220153e-06j)  (8.626101095667245700e-01-9.877797221238379297e-05j)
 (-4.804901722414081533e+00+0.000000000000000000e+00j)  (3.281105132837082216e-06+0.000000000000000000e+00j)  (-2.248658694388321888e-01-1.030789578097669968e-05j)  (8.593912780206394153e-01-1.103861658022730848e-04j)
 (-4.757328438033743723e+00+0.000000000000000000e+00j)  (3.728901552275303612e-06+0.000000000000000000e+00j)  (-2.274998216441211085e-01-1.171468972258769987e-05j)  (8.561319224022865271e-01-1.231904896423172157e-04j)
 (-4.710226176271032905e+00+0.000000000000000000e+00j)  (4.232931405596266356e-06+0.000000000000000000e+00j)  (-2.301740687582715106e-01-1.329814620697069965e-05j)  (8.528318913205200635e-01-1.372953836029336850e-04j)
 (-4.663590273535676012e+00+0.000000000000000000e+00j)  (4.799661731806896462e-06+0.000000000000000000e+00j)  (-2.328895093519212922e-01-1.507858203636059928e-05j)  (8.494909006590116718e-01-1.528126014984743466e-04j)
 (-4.617416112411560469e+00+0.000000000000000000e+00j)  (5.436241784650512508e-06+0.000000000000000000e+00j)  (-2.356472898743874056e-01-1.707845725379590084e-05j)  (8.461075567102086525e-01-1.698613369201017003e-04j)
 (-4.571699121199564786e+00+0.000000000000000000e+00j)  (6.150570631183435900e-06+0.000000000000000000e+00j)  (-2.384482745779888946e-01-1.932258751031099925e-05j)  (8.426822643337226193e-01-1.885691359693533471e-04j)
 (-4.526434773464915295e+00+0.000000000000000000e+00j)  (6.951371650116379281e-06+0.000000000000000000e+00j)  (-2.412935029466004022e-01-2.183837810837799839e-05j)  (8.392140580510067949e-01-2.090717900062187453e-04j)
 (-4.481618587589024649e+00+0.000000000000000000e+00j)  (7.848274823582677073e-06+0.000000000000000000e+00j)  (-2.441842318970446901e-01-2.465608252912100096e-05j)  (8.357018477302606829e-01-2.315137116517150193e-04j)
 (-4.437246126325766760e+00+0.000000000000000000e+00j)  (8.851907881273413773e-06+0.000000000000000000e+00j)  (-2.471215070113896017e-01-2.780908877006209936e-05j)  (8.321452772426137789e-01-2.560488028278950774e-04j)
 (-4.393312996362145562e+00+0.000000000000000000e+00j)  (9.973997556807987009e-06+0.000000000000000000e+00j)  (-2.501065664246326925e-01-3.133423745139050188e-05j)  (8.285434592241931462e-01-2.828404230381231636e-04j)
 (-4.349814847883312297e+00+0.000000000000000000e+00j)  (1.122748245983829800e-05+0.000000000000000000e+00j)  (-2.531406642312916122e-01-3.527217641413619889e-05j)  (8.248955793769987554e-01-3.120620427107422728e-04j)
 (-4.306747374141893125e+00+0.000000000000000000e+00j)  (1.262663936186070861e-05+0.000000000000000000e+00j)  (-2.562250530001595750e-01-3.966775745874929929e-05j)  (8.212010053535201415e-01-3.438977804510491283e-04j)
 (-4.264106311031577334e+00+0.000000000000000000e+00j)  (1.418722504834413308e-05+0.000000000000000000e+00j)  (-2.593612245105322844e-01-4.457048198670299932e-05j)  (8.174584539797681293e-01-3.785424652272730960e-04j)
