3.141592653589793394e-02 4.678262756761754262e-06 -1.460274169521227385e-02
9.424777960769378793e-02 2.014034931790476858e-07 -4.346216463630128007e-02
1.570796326794896558e-01 -9.412244742256555430e-07 -7.161399376305344067e-02
2.199114857512855237e-01 -2.057711927939883398e-06 -9.861657009532841245e-02
2.827433388230813915e-01 -3.153877133957292442e-06 -1.241213028897377862e-01
3.455751918948772317e-01 -4.102564534359982862e-06 -1.478726994280506746e-01
4.084070449666731273e-01 -4.797358208286046444e-06 -1.697086238165088357e-01
4.712388980384689119e-01 -5.183029378403526308e-06 -1.895519057869939072e-01
5.340707511102649185e-01 -5.256672216948424497e-06 -2.073962414357682360e-01
5.969026041820606476e-01 -5.055832613462006900e-06 -2.232898377591319705e-01
6.597344572538565988e-01 -4.642071973811920751e-06 -2.373195018160748349e-01
7.225663103256523279e-01 -4.085450541309730457e-06 -2.495968147124021097e-01
7.853981633974482790e-01 -3.452803240743077548e-06 -2.602470812858899141e-01
8.482300164692441191e-01 -2.800582830972774668e-06 -2.694010814264177212e-01
9.110618695410400703e-01 -2.171736768053281197e-06 -2.771892788314459510e-01
9.738937226128357993e-01 -1.595516312400454412e-06 -2.837379992465041134e-01
1.036725575684631862e+00 -1.089059561640087163e-06 -2.891670872867114217e-01
1.099557428756427591e+00 -6.597979693646525111e-07 -2.935886178377604683e-01
1.162389281828223542e+00 -3.080264637354975747e-07 -2.971063276977520262e-01
1.225221134900019271e+00 -2.924693220369793938e-08 -2.998155196620743701e-01
1.288052987971815000e+00 1.838990197022648395e-07 -3.018032635285810561e-01
1.350884841043610951e+00 3.401553591636849840e-07 -3.031487739437282447e-01
1.413716694115406902e+00 4.486035393201442088e-07 -3.039238852029031990e-01
1.476548547187202853e+00 5.179725379183435559e-07 -3.041935711116703911e-01
1.539380400258998582e+00 5.562280018861558107e-07 -3.040164769535237954e-01
1.602212253330794534e+00 5.703658317958898482e-07 -3.034454431557752629e-01
1.665044106402590485e+00 5.663468378477228026e-07 -3.025280084333680231e-01
1.727875959474386214e+00 5.491224364934568628e-07 -3.013068854803492846e-01
1.790707812546181943e+00 5.227140748418178796e-07 -2.998204056729259492e-01
1.853539665617977894e+00 4.903199327894458017e-07 -2.981029314140780095e-01
1.916371518689773845e+00 4.544310955745679403e-07 -2.961852361228342057e-01
1.979203371761569796e+00 4.169459142358390518e-07 -2.940948527313661520e-01
2.042035224833365525e+00 3.792759692473703418e-07 -2.918563920788823096e-01
2.104867077905161477e+00 3.424403012123916797e-07 -2.894918328972156396e-01
2.167698930976957428e+00 3.071467124360593689e-07 -2.870207852426963080e-01
2.230530784048753379e+00 2.738602771832867504e-07 -2.844607292905437790e-01
2.293362637120548886e+00 2.428599700295632391e-07 -2.818272314036653348e-01
2.356194490192344837e+00 2.142847039188553035e-07 -2.791341393392832715e-01
2.419026343264140788e+00 1.881702116235151349e-07 -2.763937583793960040e-01
