# w   A_w   G_w   Sigma_w  (D: 1, T: 0.001, U: 2.8, half-filling)
 (-5.000000000000000000e+00+0.000000000000000000e+00j)  (6.891734446248995320e-07+0.000000000000000000e+00j)  (-2.205388570783524127e-01-2.165102230682750134e-06j)  (9.842379334234016008e-01-2.611330669013268670e-05j)
 (-4.950495049504950451e+00+0.000000000000000000e+00j)  (7.712052329133636182e-07+0.000000000000000000e+00j)  (-2.232233048057958025e-01-2.422812694130629851e-06j)  (9.798985504061298313e-01-2.873061331978612321e-05j)
 (-4.901480247034604609e+00+0.000000000000000000e+00j)  (8.618047059309921983e-07+0.000000000000000000e+00j)  (-2.259475673053855937e-01-2.707439332981909883e-06j)  (9.755619840617667515e-01-3.155353371637329617e-05j)
 (-4.852950739638222544e+00+0.000000000000000000e+00j)  (9.618093908413637743e-07+0.000000000000000000e+00j)  (-2.287171818290424929e-01-3.021613316420900016e-06j)  (9.711746419439531985e-01-3.459159343953185087e-05j)
 (-4.804901722414081533e+00+0.000000000000000000e+00j)  (1.072163354115204029e-06+0.000000000000000000e+00j)  (-2.315332316602571050e-01-3.368300516736510154e-06j)  (9.667370907372111466e-01-3.785579792988856101e-05j)
 (-4.757328438033743723e+00+0.000000000000000000e+00j)  (1.193940934354267887e-06+0.000000000000000000e+00j)  (-2.343969211919572915e-01-3.750876068187500019e-06j)  (9.622489815645630662e-01-4.135768272987521538e-05j)
 (-4.710226176271032905e+00+0.000000000000000000e+00j)  (1.328376926345098805e-06+0.000000000000000000e+00j)  (-2.373095251922447135e-01-4.173219193003950324e-06j)  (9.577097095692497231e-01-4.510951871078013021e-05j)
 (-4.663590273535676012e+00+0.000000000000000000e+00j)  (1.476904833085667912e-06+0.000000000000000000e+00j)  (-2.402723767584721004e-01-4.639833373673190304e-06j)  (9.531185799657235780e-01-4.912457451612729130e-05j)
 (-4.617416112411560469e+00+0.000000000000000000e+00j)  (1.641205159166299281e-06+0.000000000000000000e+00j)  (-2.432868692611226957e-01-5.155998071070510143e-06j)  (9.484748314191169261e-01-5.341745550860615597e-05j)
 (-4.571699121199564786e+00+0.000000000000000000e+00j)  (1.823266144763718981e-06+0.000000000000000000e+00j)  (-2.463544593342819056e-01-5.727959525928679801e-06j)  (9.437776473850790770e-01-5.800453920510610428e-05j)
 (-4.526434773464915295e+00+0.000000000000000000e+00j)  (2.025459846206252685e-06+0.000000000000000000e+00j)  (-2.494766652206363011e-01-6.363169772982670400e-06j)  (9.390261887366642135e-01-6.290452865131076240e-05j)
 (-4.481618587589024649e+00+0.000000000000000000e+00j)  (2.250637069697410715e-06+0.000000000000000000e+00j)  (-2.526550750827205039e-01-7.070584884058239785e-06j)  (9.342195695763322316e-01-6.813914088437093440e-05j)
 (-4.437246126325766760e+00+0.000000000000000000e+00j)  (2.502245374084652053e-06+0.000000000000000000e+00j)  (-2.558913497137537130e-01-7.861035684703379601e-06j)  (9.293568663358426907e-01-7.373396112359578399e-05j)
 (-4.393312996362145562e+00+0.000000000000000000e+00j)  (2.784475192989428912e-06+0.000000000000000000e+00j)  (-2.591872256783537831e-01-8.747686810398600494e-06j)  (9.244371200232760488e-01-7.971948975838049820e-05j)
 (-4.349814847883312297e+00+0.000000000000000000e+00j)  (3.102440104411603736e-06+0.000000000000000000e+00j)  (-2.625445224550757017e-01-9.746603040221829466e-06j)  (9.194593258595726848e-01-8.613241345860401838e-05j)
 (-4.306747374141893125e+00+0.000000000000000000e+00j)  (3.462398417132033123e-06+0.000000000000000000e+00j)  (-2.659651445144127768e-01-1.087744543106290022e-05j)  (9.144224463156527261e-01-9.301714113803706953e-05j)
 (-4.264106311031577334e+00+0.000000000000000000e+00j)  (3.872024569690285288e-06+0.000000000000000000e+00j)  (-2.694510177606186940e-01-1.216432394265819920e-05j)  (9.093256365765931548e-01-1.004276786042959717e-04j)
 (-4.221887436664927939e+00+0.000000000000000000e+00j)  (4.340740372943721040e-06+0.000000000000000000e+00j)  (-2.730044592869136921e-01-1.363683806678059957e-05j)  (9.041670182714559578e-01-1.084296251991988637e-04j)
 (-4.180086570955373837e+00+0.000000000000000000e+00j)  (4.880117896299890100e-06+0.000000000000000000e+00j)  (-2.766274528182479098e-01-1.533134253166780023e-05j)  (8.989461455586098548e-01-1.171031457049459589e-04j)
 (-4.138699575203339975e+00+0.000000000000000000e+00j)  (5.504367827038059361e-06+0.000000000000000000e+00j)  (-2.803223879926511897e-01-1.729248152807880026e-05j)  (8.936615287963932674e-01-1.265456292500931009e-04j)
 (-4.097722351686475584e+00+0.000000000000000000e+00j)  (6.230929449020507009e-06+0.000000000000000000e+00j)  (-2.840917016086452751e-01-1.957504218207909986e-05j)  (8.883118697706247069e-01-1.368754411811559592e-04j)
 (-4.057150843253936046e+00+0.000000000000000000e+00j)  (7.081181019322809267e-06+0.000000000000000000e+00j)  (-2.879379655796895920e-01-2.224618626904399890e-05j)  (8.828957938608513745e-01-1.482360200774975750e-04j)
 (-4.016981032924689110e+00+0.000000000000000000e+00j)  (8.081292296490308444e-06+0.000000000000000000e+00j)  (-2.918638847176371898e-01-2.538812851016569949e-05j)  (8.774118800410248831e-01-1.608006746627529970e-04j)
 (-3.977208943489791260e+00+0.000000000000000000e+00j)  (9.263244318879669686e-06+0.000000000000000000e+00j)  (-2.958723173499472892e-01-2.910134030059969892e-05j)  (8.718586227811031542e-01-1.747780874609200161e-04j)
 (-3.937830637118605370e+00+0.000000000000000000e+00j)  (1.066604527052363675e-05+0.000000000000000000e+00j)  (-2.999662807508490792e-01-3.350836946473319960e-05j)  (8.662344534639476734e-01-1.904186277525338796e-04j)
 (-3.898842214968916142e+00+0.000000000000000000e+00j)  (1.233717542664005433e-05+0.000000000000000000e+00j)  (-3.041489801088919087e-01-3.875837968638089800e-05j)  (8.605376790874306181e-01-2.080215153801524201e-04j)
 (-3.860239816800906887e+00+0.000000000000000000e+00j)  (1.433429875816465650e-05+0.000000000000000000e+00j)  (-3.084237471112051820e-01-4.503252767301130227e-05j)  (8.547666899410574226e-01-2.279430295306502600e-04j)
 (-3.822019620594957257e+00+0.000000000000000000e+00j)  (1.672728380512586183e-05+0.000000000000000000e+00j)  (-3.127941622421591128e-01-5.255031191669490271e-05j)  (8.489196523074966638e-01-2.506055596839851826e-04j)
 (-3.784177842173225059e+00+0.000000000000000000e+00j)  (1.960058190470602611e-05+0.000000000000000000e+00j)  (-3.172640943883509035e-01-6.157704411790939573e-05j)  (8.429944435467925379e-01-2.765077918230623055e-04j)
 (-3.746710734824975297e+00+0.000000000000000000e+00j)  (2.305601677350248933e-05+0.000000000000000000e+00j)  (-3.218374776968732087e-01-7.243261291667840295e-05j)  (8.369893000642931735e-01-3.062364210123700811e-04j)
 (-3.709614588935619128e+00+0.000000000000000000e+00j)  (2.721604577408621038e-05+0.000000000000000000e+00j)  (-3.265186371734856152e-01-8.550172946363269360e-05j)  (8.309019931804871861e-01-3.404783524934281249e-04j)
 (-3.672885731619424998e+00+0.000000000000000000e+00j)  (3.222755990730502410e-05+0.000000000000000000e+00j)  (-3.313119654706103145e-01-1.012458654479140007e-04j)  (8.247306597687404928e-01-3.800350493266581309e-04j)
 (-3.636520526355866423e+00+0.000000000000000000e+00j)  (3.826629660945111424e-05+0.000000000000000000e+00j)  (-3.362225277201744134e-01-1.202171163083399981e-04j)  (8.184724388470883127e-01-4.258365984534182979e-04j)
 (-3.600515372629570887e+00+0.000000000000000000e+00j)  (4.554194672166460121e-05+0.000000000000000000e+00j)  (-3.412551685286320247e-01-1.430742452509590058e-04j)  (8.121256380933450369e-01-4.789597119323464559e-04j)
 (-3.564866705573832562e+00+0.000000000000000000e+00j)  (5.430404443758478372e-05+0.000000000000000000e+00j)  (-3.464155657360947771e-01-1.706011870653300114e-04j)  (8.056872490599140679e-01-5.406431317567274297e-04j)
 (-3.529570995617655971e+00+0.000000000000000000e+00j)  (6.484873649646929344e-05+0.000000000000000000e+00j)  (-3.517092911866738225e-01-2.037283141718879934e-04j)  (7.991552667518441178e-01-6.123083599694225353e-04j)
 (-3.494624748136292869e+00+0.000000000000000000e+00j)  (7.752653421424184261e-05+0.000000000000000000e+00j)  (-3.571426189662229023e-01-2.435567903457399957e-04j)  (7.925268308994065647e-01-6.955772512260243162e-04j)
 (-3.460024503105240345e+00+0.000000000000000000e+00j)  (9.275115894194367919e-05+0.000000000000000000e+00j)  (-3.627220793008207878e-01-2.913863595439490075e-04j)  (7.857993471062422186e-01-7.922934763897239050e-04j)
 (-3.425766834757663748e+00+0.000000000000000000e+00j)  (1.110095979812327345e-04+0.000000000000000000e+00j)  (-3.684547145047830097e-01-3.487469374957970149e-04j)  (7.789699571586751192e-01-9.045425312774139220e-04j)
 (-3.391848351245211557e+00+0.000000000000000000e+00j)  (1.328734936027860453e-04+0.000000000000000000e+00j)  (-3.743476812091702244e-01-4.174343913593229886e-04j)  (7.720364914186456096e-01-1.034674566838855551e-03j)
 (-3.358265694302189797e+00+0.000000000000000000e+00j)  (1.590119922982855590e-04+0.000000000000000000e+00j)  (-3.804090762845652174e-01-4.995509068369699632e-04j)  (7.649957410698972060e-01-1.185321501346439654e-03j)
 (-3.325015538913059121e+00+0.000000000000000000e+00j)  (1.902061844020071744e-04+0.000000000000000000e+00j)  (-3.866473311727505746e-01-5.975503515846910174e-04j)  (7.578448668121090526e-01-1.359419513022279121e-03j)
 (-3.292094592983227042e+00+0.000000000000000000e+00j)  (2.273652653548019497e-04+0.000000000000000000e+00j)  (-3.930711521217952753e-01-7.142890473201390228e-04j)  (7.505815573056872081e-01-1.560228870073824495e-03j)
 (-3.259499597013096217e+00+0.000000000000000000e+00j)  (2.715445487234870864e-04+0.000000000000000000e+00j)  (-3.996897196369659788e-01-8.530823593920620245e-04j)  (7.432036363698180104e-01-1.791350289401289972e-03j)
 (-3.227227323775342605e+00+0.000000000000000000e+00j)  (3.239654571679137203e-04+0.000000000000000000e+00j)  (-4.065134094134684739e-01-1.017767500255579950e-03j)  (7.357078358202052693e-01-2.056732929995183212e-03j)
 (-3.195274577995388832e+00+0.000000000000000000e+00j)  (3.860376103703330969e-04+0.000000000000000000e+00j)  (-4.135525558690482106e-01-1.212772920748800103e-03j)  (7.280923491283447513e-01-2.360695390233904546e-03j)
 (-3.163638196035038597e+00+0.000000000000000000e+00j)  (4.593831179860479092e-04+0.000000000000000000e+00j)  (-4.208183066196313216e-01-1.443194628648139912e-03j)  (7.203548035542886030e-01-2.707924299007471135e-03j)
 (-3.132315045579245893e+00+0.000000000000000000e+00j)  (5.458631704033276803e-04+0.000000000000000000e+00j)  (-4.283224418129115141e-01-1.714879726004330104e-03j)  (7.124934271925670304e-01-3.103478847735451508e-03j)
 (-3.101302025325986200e+00+0.000000000000000000e+00j)  (6.476069999709380912e-04+0.000000000000000000e+00j)  (-4.360770646427321040e-01-2.034517393522020101e-03j)  (7.045068277600298190e-01-3.552788048539809191e-03j)
