# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 2.34, half-filling)
-5.000000000000000000e+00 7.565297942445083375e-06 -2.155366723981728683e-01 -2.376708443820345004e-05 8.634658073359442465e-01 -5.056617873510901645e-04 -1.598181239275802031e-03 -5.097317928680388991e-05 -3.875071242625162263e-04 -1.498733529911297884e-05
-4.950495049504950451e+00 8.359993709684312359e-06 -2.180918252996910667e-01 -2.626369482240111485e-05 8.592524292141127118e-01 -5.456094610566091917e-04 -1.734969260060324021e-03 -5.696132395457084333e-05 -4.250849786745473252e-04 -1.665203771434108258e-05
-4.901480247034604609e+00 9.240363110121267045e-06 -2.206386809032547802e-01 -2.902945686325910692e-05 8.559762017772831744e-01 -5.890574491561120785e-04 -1.773833234001992096e-03 -6.358163746199170768e-05 -4.337897534318474187e-04 -1.848057816171499873e-05
-4.852950739638222544e+00 1.021060435252009075e-05 -2.232262743860520260e-01 -3.207755962258908473e-05 8.526151319378355575e-01 -6.357208979766719621e-04 -1.818243737343681974e-03 -7.089191845892693731e-05 -4.440180335042539128e-04 -2.048657327860626078e-05
-4.804901722414081533e+00 1.128023565138476541e-05 -2.258543657236042890e-01 -3.543790545315205105e-05 8.491936846633976188e-01 -6.858625280644226746e-04 -1.865762692969087037e-03 -7.895420641099886502e-05 -4.550447165838731201e-04 -2.268449453857476238e-05
-4.757328438033743723e+00 1.245978032720768487e-05 -2.285235653493771224e-01 -3.914355434129828878e-05 8.457186487789427609e-01 -7.397600636173839355e-04 -1.915699566198498984e-03 -8.783497873777286122e-05 -4.666588301399974908e-04 -2.508969327691714637e-05
-4.710226176271032905e+00 1.376095448225371421e-05 -2.312347111477581763e-01 -4.323131350783180303e-05 8.421925917695702868e-01 -7.977151381054548625e-04 -1.967783970737053099e-03 -9.760534489519341692e-05 -4.787744126600681246e-04 -2.771842342078767061e-05
-4.663590273535676012e+00 1.519681865221537192e-05 -2.339887787639369776e-01 -4.774221383573615078e-05 8.386159581943742891e-01 -8.600563933167818063e-04 -2.021898659364787867e-03 -1.083412357685764133e-04 -4.913505249557337121e-04 -3.058786154793190416e-05
-4.617416112411560469e+00 1.678196700829668364e-05 -2.367867907068390565e-01 -5.272210426605114346e-05 8.349889299493349348e-01 -9.271440166203407090e-04 -2.077995591498693791e-03 -1.201235866045523152e-04 -5.043663325768669948e-04 -3.371612388301519506e-05
-4.571699121199564786e+00 1.853269974026686359e-05 -2.396298535331489177e-01 -5.822219335520784772e-05 8.313108426558285524e-01 -9.993714607180134192e-04 -2.136057988775474058e-03 -1.330385115738253572e-04 -5.178105544209360856e-04 -3.712227982765405098e-05
-4.526434773464915295e+00 2.046727106315159546e-05 -2.425190816619764433e-01 -6.429982841102801008e-05 8.275815892611261271e-01 -1.077171184771741992e-03 -2.196089873888138963e-03 -1.471774679230423717e-04 -5.316777310742570525e-04 -4.082636160991684043e-05
-4.481618587589024649e+00 2.260609516904980217e-05 -2.454556870118285161e-01 -7.101914250943856810e-05 8.238001196069455467e-01 -1.161015528969971174e-03 -2.258105168418283060e-03 -1.626374075450268413e-04 -5.459648335372625609e-04 -4.484936963160426573e-05
-4.437246126325766760e+00 2.497204103342596273e-05 -2.484409119720094594e-01 -7.845198065575386542e-05 8.199656533690771187e-01 -1.251422385301642452e-03 -2.322118633112193065e-03 -1.795209136739819205e-04 -5.606705883695907704e-04 -4.921327308739368623e-05
-4.393312996362145562e+00 2.759072376823758490e-05 -2.514760666063509120e-01 -8.667881509752048408e-05 8.160771051406181531e-01 -1.348958286780098728e-03 -2.388152639171383946e-03 -1.979363202977938319e-04 -5.757942543226696099e-04 -5.394100542927464197e-05
-4.349814847883312297e+00 3.049085361250605605e-05 -2.545625062143459516e-01 -9.578984171073083240e-05 8.121334987487123236e-01 -1.454243418084924348e-03 -2.456228011584691943e-03 -2.179978117752924874e-04 -5.913354275149368790e-04 -5.905645425296102998e-05
