3.141592653589793394e-02 -2.797762003691984883e-14 -1.830606621419411439e+00
9.424777960769380181e-02 -5.662137238645479919e-15 -1.584145386290720436e+00
1.570796326794896558e-01 -1.165733990567957156e-15 -1.401480350851361134e+00
2.199114857512855514e-01 3.885782439072620010e-16 -1.261752723089123895e+00
2.827433388230813915e-01 7.771563025260667902e-16 -1.152083624993948119e+00
3.455751918948772872e-01 8.881786049885824442e-16 -1.064033238178390350e+00
4.084070449666731273e-01 8.604230293729535307e-16 -9.918644375652303502e-01
4.712388980384690229e-01 7.771563008717055651e-16 -9.315756128253765977e-01
5.340707511102649185e-01 7.216451496404477380e-16 -8.803210095859024253e-01
5.969026041820607587e-01 6.383784227935609975e-16 -8.360449355465855437e-01
6.597344572538565988e-01 6.106228471779320840e-16 -7.972423446654919310e-01
7.225663103256524389e-01 5.134783308688696616e-16 -7.627979175752211960e-01
7.853981633974483900e-01 4.579671779832506095e-16 -7.318756959356905734e-01
8.482300164692442301e-01 3.608226641557300248e-16 -7.038421699908639084e-01
9.110618695410400703e-01 3.469448738663737303e-16 -6.782119741877004060e-01
9.738937226128359104e-01 2.914337218079352908e-16 -6.546091213589317892e-01
1.036725575684631862e+00 3.053115096157497475e-16 -6.327390653892628336e-01
1.099557428756427591e+00 2.498003575573113079e-16 -6.123683979670438982e-01
1.162389281828223542e+00 2.359225680951356261e-16 -5.933099808251995899e-01
1.225221134900019493e+00 2.081669908251454875e-16 -5.754119814121856358e-01
1.288052987971815222e+00 1.804114143823359614e-16 -5.585497330983215658e-01
1.350884841043611173e+00 1.665336265745215046e-16 -5.426196532175333598e-01
1.413716694115407124e+00 1.595947301890724386e-16 -5.275346697611638103e-01
1.476548547187202853e+00 1.526558362851652102e-16 -5.132207605708646314e-01
1.539380400258998804e+00 1.318391529190823000e-16 -4.996143174532917119e-01
1.602212253330794534e+00 1.249002573608138465e-16 -4.866601252491074558e-01
1.665044106402590485e+00 9.714468257236554555e-17 -4.743098017325456106e-01
1.727875959474386436e+00 9.020578618691647951e-17 -4.625205846403430687e-01
1.790707812546182165e+00 8.326689062864802603e-17 -4.512543815484512666e-01
