# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.001, U: 2.41, half-filling)
-5.000000000000000000e+00 8.065498628295784546e-06 -2.165745164299739400e-01 -2.533851123819258824e-05 8.764919801315146364e-01 -5.338800521613603321e-04 -2.958362843171327000e-03 -4.916858691325742256e-05 -6.751460408793416362e-04 -1.189625703424894269e-05
-4.950495049504950451e+00 9.053368680237853098e-06 -2.191733281403802636e-01 -2.844199653607515713e-05 8.718971701073804370e-01 -5.849753301821036117e-04 -3.120849478110883975e-03 -5.464152400476902000e-05 -7.119437549198783834e-04 -1.315985071770045119e-05
-4.901480247034604609e+00 1.016874691387255825e-05 -2.217624896863465978e-01 -3.194606060083590889e-05 8.682891652217439304e-01 -6.416061684136446525e-04 -3.189676033663707902e-03 -6.065915887282895822e-05 -7.259580880961655257e-04 -1.454107400854657866e-05
-4.852950739638222544e+00 1.141988467339374614e-05 -2.243944066701377693e-01 -3.587662579477646566e-05 8.645868137709177281e-01 -7.035352014871446014e-04 -3.264602969277401959e-03 -6.726823308317563801e-05 -7.413049251531578883e-04 -1.604898365917288631e-05
-4.804901722414081533e+00 1.282350433304116545e-05 -2.270688920409842382e-01 -4.028622700595900670e-05 8.608151545284228323e-01 -7.712706776973683905e-04 -3.343291368371234095e-03 -7.451871549570893887e-05 -7.574079813808341083e-04 -1.769313407672580771e-05
-4.757328438033743723e+00 1.439824984597757759e-05 -2.297866381940032454e-01 -4.523343594067352584e-05 8.569811893079808396e-01 -8.453546581658488452e-04 -3.425090908579773042e-03 -8.246395256621278432e-05 -7.741002028508157939e-04 -1.948358491018126654e-05
-4.710226176271032905e+00 1.616500826957280651e-05 -2.325485972851542016e-01 -5.078387122490818015e-05 8.530872114135830131e-01 -9.263748280742261504e-04 -3.509763371374249874e-03 -9.116081998244582264e-05 -7.913140755961671231e-04 -2.143090666517048233e-05
-4.663590273535676012e+00 1.814717843844870004e-05 -2.353558591375293219e-01 -5.701104246561353173e-05 8.491335288199367559e-01 -1.014968924341635341e-03 -3.597220708962223061e-03 -1.006698752928593052e-04 -8.090182911610783187e-04 -2.354618413451157425e-05
-4.617416112411560469e+00 2.037099861185518438e-05 -2.382095810068936004e-01 -6.399737958529211693e-05 8.451199390596152439e-01 -1.111830830549700262e-03 -3.687442646499360967e-03 -1.110555111938911179e-04 -8.271975174721048815e-04 -2.584101743123018102e-05
-4.571699121199564786e+00 2.286585996560841047e-05 -2.411109913011131312e-01 -7.183521768596833751e-05 8.410457571736744686e-01 -1.217713624116756582e-03 -3.780443106931451192e-03 -1.223861091558915910e-04 -8.458443321975638376e-04 -2.832752041160459589e-05
-4.526434773464915295e+00 2.566470520480008353e-05 -2.440613531777255929e-01 -8.062804932794766580e-05 8.369105101168644589e-01 -1.333435912726236607e-03 -3.876257230277655157e-03 -1.347341930886776301e-04 -8.649558621770106004e-04 -3.101831627861698467e-05
-4.481618587589024649e+00 2.880440110797263584e-05 -2.470620193974664147e-01 -9.049169491186052905e-05 8.327130639478904639e-01 -1.459883864546832706e-03 -3.974932084425376877e-03 -1.481765827756845069e-04 -8.845314900151547872e-04 -3.392653016127299614e-05
