3.141592653589793394e-02 1.154631949415193620e-14 -8.720132623037932240e-02
9.424777960769380181e-02 -1.054711836997951761e-15 -1.958007049550472001e-01
1.570796326794896558e-01 -4.440891734541156638e-16 -2.671845635487693493e-01
2.199114857512855514e-01 5.551118597284355425e-17 -3.189595474989803114e-01
2.827433388230813915e-01 2.498002185909683990e-16 -3.581476084472575705e-01
3.455751918948772872e-01 3.608225193991228280e-16 -3.883803507710354985e-01
4.084070449666731273e-01 4.440892429372871183e-16 -4.118309388328401655e-01
4.712388980384690229e-01 4.440892462460095685e-16 -4.299331774464782430e-01
5.340707511102649185e-01 4.440892462460095685e-16 -4.437038028977520199e-01
5.969026041820607587e-01 3.885780950147517415e-16 -4.539049364580455270e-01
6.597344572538565988e-01 4.163336706303806550e-16 -4.611327398455138393e-01
7.225663103256524389e-01 3.608225193991228280e-16 -4.658687024203497229e-01
7.853981633974483900e-01 3.608225193991228280e-16 -4.685107752957890503e-01
8.482300164692442301e-01 2.775557925522360874e-16 -4.693931487907525013e-01
9.110618695410400703e-01 2.636780047444216307e-16 -4.687994177716144906e-01
9.738937226128359104e-01 2.359224274744314921e-16 -4.669717883646263279e-01
1.036725575684631862e+00 2.775557925522360874e-16 -4.641178457624231535e-01
1.099557428756427591e+00 2.220446396666170353e-16 -4.604157676407958921e-01
1.162389281828223542e+00 1.804112745888124399e-16 -4.560185045967561912e-01
1.225221134900019493e+00 1.804112729344512148e-16 -4.510572391854587027e-01
1.288052987971815222e+00 1.387779111653690697e-16 -4.456443133051306016e-01
1.350884841043611173e+00 1.526557022819059766e-16 -4.398757428661165259e-01
1.413716694115407124e+00 1.387779144740915199e-16 -4.338333975071506088e-01
1.476548547187202853e+00 1.387779128197302948e-16 -4.275868991133301433e-01
1.539380400258998804e+00 9.714455105064814962e-17 -4.211952787462032166e-01
1.602212253330794534e+00 9.714455105064814962e-17 -4.147084230606423727e-01
1.665044106402590485e+00 5.551118597284355425e-17 -4.081683358956984531e-01
1.727875959474386436e+00 8.326675827975001755e-17 -4.016102370851831749e-01
1.790707812546182165e+00 6.938897212629678590e-17 -3.950635178544402160e-01
1.853539665617978116e+00 4.857228876021387566e-17 -3.885525700258431470e-01
1.916371518689774067e+00 4.857228876021387566e-17 -3.820975044226613826e-01
