# w    A_w   G_w   Delta_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 2.24, half-filling)
-5.000000000000000000e+00 3.352363299642194373e-06 -2.134209801778847726e-01 -1.053175991431995629e-05 -3.570643989919997097e-02 -1.775593559312597111e-06 8.412813853958737154e-01 -2.294451156014884474e-04 -1.114941126014068907e-03 -2.948822369242351136e-05 -2.730972483490791262e-04 -8.568378937278873874e-06
-4.950495049504950451e+00 3.701647093341104720e-06 -2.158760389997118612e-01 -1.162906731462242605e-05 -3.612040406729377651e-02 -1.961120144739619819e-06 8.379134108548952353e-01 -2.475764842923117138e-04 -1.199283357244062013e-03 -3.307537403569555474e-05 -2.960384101916502730e-04 -9.563515098166934446e-06
-4.901480247034604609e+00 4.086847791270844527e-06 -2.183455131193865473e-01 -1.283921099739615711e-05 -3.653691180595952659e-02 -2.165790495765407362e-06 8.349538298462119146e-01 -2.671425420121748863e-04 -1.227122165775322050e-03 -3.705655101879925205e-05 -3.025122147705569227e-04 -1.066195326281121343e-05
-4.852950739638222544e+00 4.510744236049414020e-06 -2.208514854906028502e-01 -1.417092095419534244e-05 -3.695969260824050195e-02 -2.391102356643260048e-06 8.319386323264693628e-01 -2.881432059355485439e-04 -1.258350201238932946e-03 -4.146955771453538739e-05 -3.099081874722384861e-04 -1.187289660835371826e-05
-4.804901722414081533e+00 4.977368351293201356e-06 -2.233942181513193792e-01 -1.563686384663306108e-05 -3.738879733452460385e-02 -2.639216408708579785e-06 8.288786457313469525e-01 -3.106935372150789691e-04 -1.291570944678168071e-03 -4.635516224703424088e-05 -3.178157514161350896e-04 -1.320619313150262897e-05
-4.757328438033743723e+00 5.491206747215534369e-06 -2.259743616850555248e-01 -1.725113477639502550e-05 -3.782434270383916441e-02 -2.912538287847281273e-06 8.257766609257624069e-01 -3.349183296933256129e-04 -1.326394017881391951e-03 -5.175725545821041818e-05 -3.261173049165526816e-04 -1.467236196091345429e-05
-4.710226176271032905e+00 6.057273461426113249e-06 -2.285926865913208428e-01 -1.902948580720069467e-05 -3.826646603533934154e-02 -3.213757735919756803e-06 8.226334055006183643e-01 -3.609547502313105883e-04 -1.362673541307878955e-03 -5.772300871829141145e-05 -3.347667163347299905e-04 -1.628261872788994494e-05
-4.663590273535676012e+00 6.681181342620461752e-06 -2.312500226392308622e-01 -2.098955022327763382e-05 -3.871531504901426501e-02 -3.545887187203836371e-06 8.194489068635530948e-01 -3.889540222942678349e-04 -1.400351572336107093e-03 -6.430303080108407923e-05 -3.437432318268608005e-04 -1.804889972574857962e-05
-4.617416112411560469e+00 7.369230739588588279e-06 -2.339472199185862744e-01 -2.315112115409958610e-05 -3.917104131649651322e-02 -3.912309667713196899e-06 8.162232921330571100e-01 -4.190836762683353839e-04 -1.439409524147138020e-03 -7.155152263049559583e-05 -3.530376867030284266e-04 -1.998388457021247646e-05
-4.571699121199564786e+00 8.128490226314312846e-06 -2.366852292250450629e-01 -2.553640517976547917e-05 -3.963381387384590226e-02 -4.316822673855013996e-06 8.129553736586904167e-01 -4.515284379525307716e-04 -1.479848033248925068e-03 -7.952642858904234574e-05 -3.626463128156014897e-04 -2.210101705608235687e-05
