# w    A_w   G_w   Delta_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 1.56, half-filling)
-5.000000000000000000e+00 2.787849144777254569e-06 -2.071786212201027488e-01 -8.758286392548810692e-06 -3.465436814594280435e-02 -1.475608848727858607e-06 6.414072074291047310e-01 -2.025709451032788478e-04 -5.176347348852208818e-03 -1.513457217399489660e-05 -1.221116470812891016e-03 -3.540041274189850996e-06
-4.950495049504950451e+00 3.131202878563613014e-06 -2.094257959861035856e-01 -9.836963960194659745e-06 -3.503302047776024608e-02 -1.657741216769671559e-06 6.394989211514061633e-01 -2.226275172303819865e-04 -5.321696350899352869e-03 -1.704578508292110112e-05 -1.253715254046780005e-03 -3.970139782541708914e-06
-4.901480247034604609e+00 3.515193342966578114e-06 -2.116836741096425611e-01 -1.104330558221154725e-05 -3.541356778910476066e-02 -1.861486763256032899e-06 6.379631803290772840e-01 -2.445859803746812475e-04 -5.440547852631331428e-03 -1.917980681044939638e-05 -1.280012345032624944e-03 -4.447758316219145202e-06
-4.852950739638222544e+00 3.943463519786090550e-06 -2.139705145412907350e-01 -1.238875602345932999e-05 -3.579909097350153502e-02 -2.088797378241259370e-06 6.363894641912292149e-01 -2.685062457607791933e-04 -5.563733561044558427e-03 -2.156014670254048309e-05 -1.307209181823264059e-03 -4.977541432090501806e-06
-4.804901722414081533e+00 4.420816954746228799e-06 -2.162863875759284682e-01 -1.388840606789595246e-05 -3.618960661154169145e-02 -2.342239842516465314e-06 6.347873428752771607e-01 -2.945467075225705555e-04 -5.690618060810494379e-03 -2.421248987423192626e-05 -1.335149626422425968e-03 -5.564515424696836097e-06
-4.757328438033743723e+00 4.952529328754415925e-06 -2.186316767393597926e-01 -1.555882975590286137e-05 -3.658518426787971123e-02 -2.624634859909658925e-06 6.331593474008767597e-01 -3.228751872746153315e-04 -5.821084961311165026e-03 -2.716486402574327903e-05 -1.363798779671514033e-03 -6.214111707468536004e-06
-4.710226176271032905e+00 5.544403220288557917e-06 -2.210068488060231984e-01 -1.741825642539812535e-05 -3.698590775907906192e-02 -2.939086596178775226e-06 6.315063589836306113e-01 -3.536706630267728011e-04 -5.955145207294262714e-03 -3.044781552265571814e-05 -1.393151253979264077e-03 -6.932190793859636211e-06
-4.663590273535676012e+00 6.202818691244860571e-06 -2.234124141897961269e-01 -1.948672963196430947e-05 -3.739186849465436779e-02 -3.289010116386639239e-06 6.298285696399525957e-01 -3.871240642747634381e-04 -6.092860115486158253e-03 -3.409459493834152762e-05 -1.423212876625916043e-03 -7.725066803969387615e-06
-4.617416112411560469e+00 6.934788245563810224e-06 -2.258489114206420345e-01 -2.178627980646411551e-05 -3.780316287498841632e-02 -3.678161231163688556e-06 6.281258622401733049e-01 -4.234390475989717028e-04 -6.234314054485234381e-03 -3.814135223610893221e-05 -1.453994447861041992e-03 -8.599532411324153092e-06
-4.571699121199564786e+00 7.748016511044958439e-06 -2.283168987714955245e-01 -2.434111175099126258e-05 -3.821989089329047573e-02 -4.110668946453283849e-06 6.263980105584010527e-01 -4.628327853013595745e-04 -6.379602932467835427e-03 -4.262734174659082808e-05 -1.485509334962894102e-03 -9.562884133254543031e-06
-4.526434773464915295e+00 8.650964733737806909e-06 -2.308169571972851775e-01 -2.717780725397507215e-05 -3.864215664685044516e-02 -4.591070580520131145e-06 6.246446454976301021e-01 -5.055367219564672714e-04 -6.528835687369038618e-03 -4.759513707303095941e-05 -1.517772878315466929e-03 -1.062294785679744968e-05
-4.481618587589024649e+00 9.652920894234798515e-06 -2.333496837845541461e-01 -3.032554536701145733e-05 -3.907006724643569129e-02 -5.124349983405118020e-06 6.228653996279169824e-01 -5.517973999790866651e-04 -6.682123951321180567e-03 -5.309085603359722626e-05 -1.550801342358556090e-03 -1.178810448037274955e-05
-4.437246126325766760e+00 1.076407735206045867e-05 -2.359156957623227691e-01 -3.381634633190541104e-05 -3.950373350963154451e-02 -5.715979896204538037e-06 6.210598463569636518e-01 -6.018773558890700695e-04 -6.839591820503540011e-03 -5.916439572603710820e-05 -1.584611927305075918e-03 -1.306731553972910474e-05
-4.393312996362145562e+00 1.199561139294305578e-05 -2.385156337547930383e-01 -3.768532462738792788e-05 -3.994327052801160960e-02 -6.371966009386656124e-06 6.192274607479725246e-01 -6.560558317870961295e-04 -7.001362147865631755e-03 -6.586967777628372172e-05 -1.619222283682976004e-03 -1.447014867493193944e-05
-4.349814847883312297e+00 1.335977897511731919e-05 -2.411501569848885085e-01 -4.197098348181194614e-05 -4.038879687484886460e-02 -7.098898200745855022e-06 6.173677235068772973e-01 -7.146299001079790825e-04 -7.167565020897103366e-03 -7.326490380942256211e-05 -1.654650799371442001e-03 -1.600680278360645551e-05
