# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.01, U: 2.34, half-filling)
-5.000000000000000000e+00 8.237621525739238437e-06 -2.156651660684829608e-01 -2.587925126831553541e-05 8.607336497876277859e-01 -5.499360439445320423e-04 -2.849040559516219980e-03 -5.060479431355542618e-05 -6.573635136079285408e-04 -1.283923583097627026e-05
-4.950495049504950451e+00 9.199898510792277873e-06 -2.182322122340174531e-01 -2.890233357527669661e-05 8.563378759162559861e-01 -5.996437487679100523e-04 -3.012208678168481167e-03 -5.633621267660319343e-05 -6.958330951163595353e-04 -1.422230456692643638e-05
-4.901480247034604609e+00 1.027967841161791451e-05 -2.207872761484779289e-01 -3.229456217920443316e-05 8.529629853356068825e-01 -6.544193820239383591e-04 -3.078865109100770159e-03 -6.264947915767946540e-05 -7.096925372474456898e-04 -1.573652226609959255e-05
-4.852950739638222544e+00 1.148362397642580451e-05 -2.233837641882185920e-01 -3.607686872092691170e-05 8.494961645594254485e-01 -7.139596700744435358e-04 -3.151703569493301098e-03 -6.959564175374133516e-05 -7.249737170507178060e-04 -1.739226331739790403e-05
-4.804901722414081533e+00 1.282620044552637331e-05 -2.260213886806621275e-01 -4.029469709313578292e-05 8.459635229679224322e-01 -7.786934551126259776e-04 -3.228317661055956148e-03 -7.722935110064236316e-05 -7.410555773745842447e-04 -1.920050245393948375e-05
-4.757328438033743723e+00 1.432344955884771178e-05 -2.287007663520839174e-01 -4.499844390813993386e-05 8.423723783580040481e-01 -8.490747867196861507e-04 -3.308036708509363034e-03 -8.560902817890654137e-05 -7.577582970090080772e-04 -2.117282744893990545e-05
-4.710226176271032905e+00 1.599325861077015564e-05 -2.314227724021975519e-01 -5.024430375855722282e-05 8.387252434208389840e-01 -9.255939898001044538e-04 -3.390613091003945052e-03 -9.479703209054503169e-05 -7.750095368381960817e-04 -2.332144977932266224e-05
-4.663590273535676012e+00 1.785559087930806190e-05 -2.341884077501568129e-01 -5.609499313193912207e-05 8.350227647677332943e-01 -1.008782297816917996e-03 -3.475953004577246076e-03 -1.048598271892369816e-04 -7.927757774420699345e-04 -2.565921300351825516e-05
-4.617416112411560469e+00 1.993274143350150663e-05 -2.369987491792890921e-01 -6.262055405339321881e-05 8.312648320062154816e-01 -1.099216243830367437e-03 -3.564032173631727016e-03 -1.158681488162346403e-04 -8.110407804637015470e-04 -2.819959859534078449e-05
-4.571699121199564786e+00 2.224959606244573233e-05 -2.398549249105865755e-01 -6.989916753511989447e-05 8.274511107664034304e-01 -1.197520755149103933e-03 -3.654860382545609999e-03 -1.278971668704824373e-04 -8.297967658891909843e-04 -3.095672897328492702e-05
-4.526434773464915295e+00 2.483394793262919234e-05 -2.427581284679689588e-01 -7.801814838477930114e-05 8.235808674189002421e-01 -1.304373668866616771e-03 -3.748470182771471843e-03 -1.410266464244590604e-04 -8.490409558729271593e-04 -3.394536746427991898e-05
-4.481618587589024649e+00 2.771682252154884026e-05 -2.457095997134537413e-01 -8.707496601454995516e-05 8.196533588278843707e-01 -1.420509362336307146e-03 -3.844901473339162965e-03 -1.553411045879138797e-04 -8.687728226958247365e-04 -3.718091494306883133e-05
-4.437246126325766760e+00 3.093284664100558174e-05 -2.487106622951191781e-01 -9.717840376200284624e-05 8.156672733054454172e-01 -1.546722407252376728e-03 -3.944206613909226854e-03 -1.709299628206816923e-04 -8.889934184382020880e-04 -4.067940289316087857e-05
-4.393312996362145562e+00 3.452065857092465669e-05 -2.517626615738572937e-01 -1.084498473634984243e-04 8.116218010943405670e-01 -1.683872616955558142e-03 -4.046440600061109415e-03 -1.878876939037539540e-04 -9.097045973785758627e-04 -4.445748264288157105e-05
-4.349814847883312297e+00 3.852336358815230580e-05 -2.548670200771763206e-01 -1.210247160401078069e-04 8.075157753036901198e-01 -1.832888978422405127e-03 -4.151658212181182257e-03 -2.063139627952415510e-04 -9.309083305942762775e-04 -4.853241054061515031e-05
-4.306747374141893125e+00 4.298902380644248550e-05 -2.580252222012315855e-01 -1.350540013753164306e-04 8.033479823811787712e-01 -1.994773882765297959e-03 -4.259918511340864307e-03 -2.263137606252675908e-04 -9.526066926692563098e-04 -5.292202884699917005e-05
