# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 2.56, half-filling)
-5.000000000000000000e+00 6.451605324706450495e-06 -2.183657034510453343e-01 -2.026831589195857673e-05 9.140651050202903694e-01 -4.199915162238666974e-04 -1.059434206632602028e-03 -5.602051445324169395e-05 -2.582441926030634109e-04 -1.554468796817742713e-05
-4.950495049504950451e+00 7.189669330252165397e-06 -2.210136133070204068e-01 -2.258701234966005097e-05 9.093664745286125228e-01 -4.567563449417088792e-04 -1.191766644633906937e-03 -6.233083407590791732e-05 -2.936961705254559807e-04 -1.721964104602590257e-05
-4.901480247034604609e+00 8.020114833041765080e-06 -2.236638387932732286e-01 -2.519593384043053962e-05 9.054310810032842882e-01 -4.973626907261929301e-04 -1.215972470768465936e-03 -6.927175223067696681e-05 -2.991117443080653932e-04 -1.905291800339818883e-05
-4.852950739638222544e+00 8.950328044268655313e-06 -2.263585424941592095e-01 -2.811828483109310960e-05 9.014089237949034494e-01 -5.417463424002635919e-04 -1.245684018655480096e-03 -7.689657503617562174e-05 -3.060024950690299218e-04 -2.105690850753263167e-05
-4.804901722414081533e+00 9.993256814322570410e-06 -2.290978483431143076e-01 -3.139474219331192702e-05 8.973198068451493370e-01 -5.903079049759409579e-04 -1.278189674988376929e-03 -8.526202056498441916e-05 -3.136105731243299236e-04 -2.324469402247590895e-05
-4.757328438033743723e+00 1.116352847192290632e-05 -2.318826172856880419e-01 -3.507125903553349154e-05 8.931689111743676968e-01 -6.434834949099348979e-04 -1.312696934870072980e-03 -9.442832088867749818e-05 -3.217121197976372904e-04 -2.563005808816488010e-05
-4.710226176271032905e+00 1.247773379942551408e-05 -2.347139140524134859e-01 -3.919995683772424869e-05 8.889580168023012430e-01 -7.017540777571453035e-04 -1.348879623360588935e-03 -1.044593143771890869e-04 -3.302131676078336902e-04 -2.822749360735513015e-05
-4.663590273535676012e+00 1.395468479705073240e-05 -2.375929507827088116e-01 -4.383993524157575074e-05 8.846869004211741494e-01 -7.656496731573861434e-04 -1.386579307242253103e-03 -1.154225265728220422e-04 -3.390665847151620943e-04 -3.105220679998446528e-05
-4.617416112411560469e+00 1.561573296620508340e-05 -2.405209872543920824e-01 -4.905827196704983656e-05 8.803553024882039280e-01 -8.357557793954037764e-04 -1.425712050666214049e-03 -1.273892378780803753e-04 -3.482459958395360067e-04 -3.412011747937183058e-05
-4.571699121199564786e+00 1.748507871568937859e-05 -2.434993818022661571e-01 -5.493099484064900562e-05 8.759621222602625989e-01 -9.127166770378023885e-04 -1.466229048212191067e-03 -1.404345362236450673e-04 -3.577349473282471115e-04 -3.744785530227400167e-05
-4.526434773464915295e+00 1.959017639214272758e-05 -2.465295017284852008e-01 -6.154435423608379044e-05 8.715070118639006713e-01 -9.972429942222574371e-04 -1.508102795442164057e-03 -1.546373528197613660e-04 -3.675228661360483090e-04 -4.105275164554738406e-05
-4.481618587589024649e+00 2.196210428866537451e-05 -2.496128304019347155e-01 -6.899598549064403161e-05 8.669886359916066931e-01 -1.090113929299221969e-03 -1.551314354413607004e-03 -1.700804790428217387e-04 -3.776017591355731204e-04 -4.495282676626970295e-05
-4.437246126325766760e+00 2.463604947560233541e-05 -2.527509075538878491e-01 -7.739643204602696808e-05 8.624057569512300070e-01 -1.192184461485879454e-03 -1.595850209510092004e-03 -1.868505624705987312e-04 -3.879652410806645898e-04 -4.916677190994719248e-05
-4.393312996362145562e+00 2.765180939713365353e-05 -2.559453403100047097e-01 -8.687072126050028598e-05 8.577571074169837440e-01 -1.304390404329834260e-03 -1.641698945178004035e-03 -2.050380800562072664e-04 -3.986075625653744256e-04 -5.371392604309794974e-05
-4.349814847883312297e+00 3.105436447583656057e-05 -2.591978054006052190e-01 -9.756016329918798177e-05 8.530414137202844138e-01 -1.427754400923592548e-03 -1.688849180267568964e-03 -2.247372864240812301e-04 -4.095231826521672784e-04 -5.861424690231291726e-05
-4.306747374141893125e+00 3.489450823575270623e-05 -2.625100452206856616e-01 -1.096243307240692307e-04 8.482575069670268419e-01 -1.563391878170674763e-03 -1.737286600255747012e-03 -2.460461352827266802e-04 -4.207060150102052845e-04 -6.388827607201741495e-05
-4.264106311031577334e+00 3.922950408276864979e-05 -2.658839211943693215e-01 -1.232431218303967763e-04 8.434036243684366330e-01 -1.712514577729758181e-03 -1.786995374994853952e-03 -2.690661719803585450e-04 -4.321497037659727974e-04 -6.955709782778336152e-05
-4.221887436664927939e+00 4.412388395741206676e-05 -2.693213616512766251e-01 -1.386192696884542760e-04 8.384782491597594367e-01 -1.876438475559423242e-03 -1.837955078631814008e-03 -2.939023952822470581e-04 -4.438469181112135930e-04 -7.564229151125914739e-05
-4.180086570955373837e+00 4.965032961524229379e-05 -2.728243263568224108e-01 -1.559811107675569339e-04 8.334806112423528424e-01 -2.056591664541988253e-03 -1.890141104041813055e-03 -3.206630865241431047e-04 -4.557894640653147771e-04 -8.216587723670855034e-05
-4.138699575203339975e+00 5.589051236156268387e-05 -2.763949094944271323e-01 -1.755852230404548325e-04 8.284093328286050717e-01 -2.254514781823024287e-03 -1.943523861368533093e-03 -3.494596043956843144e-04 -4.679681077343302215e-04 -8.915025476775680275e-05
-4.097722351686475584e+00 6.293607991570971923e-05 -2.800353527693992817e-01 -1.977195263089337809e-04 8.232624065150309089e-01 -2.471864877753501225e-03 -1.998067625877477955e-03 -3.804061437324807952e-04 -4.803723308188081803e-04 -9.661813544625662980e-05
-4.057150843253936046e+00 7.088988540335541507e-05 -2.837479265368534342e-01 -2.227071431970036736e-04 8.180387952152065045e-01 -2.710427096218778666e-03 -2.053730738051852845e-03 -4.136194568463265006e-04 -4.929903732617848785e-04 -1.045924671030760712e-04
-4.016981032924689110e+00 7.986707030324082174e-05 -2.875350507370395547e-01 -2.509098013284008846e-04 8.127369484600590610e-01 -2.972111921878204787e-03 -2.110464171595933039e-03 -4.492185361005244680e-04 -5.058090323534544103e-04 -1.130963519329490402e-04
-3.977208943489791260e+00 8.999651536062221635e-05 -2.913991953817571812e-01 -2.827323915056117326e-04 8.073560915294412110e-01 -3.258965957669358697e-03 -2.168211917581016127e-03 -4.873242566420422786e-04 -5.188136637647658292e-04 -1.221529573720954106e-04
-3.937830637118605370e+00 1.014220387687893050e-04 -2.953430263691227964e-01 -3.186267319081276597e-04 8.018945660865698377e-01 -3.573163233712468075e-03 -2.226910664036943835e-03 -5.280589784341344723e-04 -5.319881038028742310e-04 -1.317854200778293327e-04
