# w   A_w   G_w   Sigma_w  (D: 1, T: 0.01, U: 4.0, half-filling)
 (-5.000000000000000000e+00+0.000000000000000000e+00j)  (3.193134443574966640e-05+0.000000000000000000e+00j)  (-2.487103804101490900e-01-1.003152770985959991e-04j)  (1.136158918923784178e+00-4.582897672241919088e-04j)
 (-4.950495049504950451e+00+0.000000000000000000e+00j)  (3.913455443644125163e-05+0.000000000000000000e+00j)  (-2.527391806013353781e-01-1.229448287190340096e-04j)  (1.125953655945124199e+00-5.477548198505449977e-04j)
 (-4.901480247034604609e+00+0.000000000000000000e+00j)  (4.785825396922141429e-05+0.000000000000000000e+00j)  (-2.566719880584005797e-01-1.503511390833399896e-04j)  (1.116518621977210302e+00-6.540671069296696925e-04j)
 (-4.852950739638222544e+00+0.000000000000000000e+00j)  (5.839915202899244383e-05+0.000000000000000000e+00j)  (-2.607193684346663098e-01-1.834663469901560040e-04j)  (1.106913553528053429e+00-7.789777071069694733e-04j)
 (-4.804901722414081533e+00+0.000000000000000000e+00j)  (7.110652172333871857e-05+0.000000000000000000e+00j)  (-2.648819191858405864e-01-2.233877262683639921e-04j)  (1.097156038266496880e+00-9.253451121355632568e-04j)
 (-4.757328438033743723e+00+0.000000000000000000e+00j)  (8.639040325013023233e-05+0.000000000000000000e+00j)  (-2.691637556400590103e-01-2.714034561912689815e-04j)  (1.087248844671225845e+00-1.096367753846960551e-03j)
 (-4.710226176271032905e+00+0.000000000000000000e+00j)  (1.047308696730773223e-04+0.000000000000000000e+00j)  (-2.735701191353083206e-01-3.290217307690089781e-04j)  (1.077191104086813844e+00-1.295619170642613345e-03j)
 (-4.663590273535676012e+00+0.000000000000000000e+00j)  (1.266884527897615671e-04+0.000000000000000000e+00j)  (-2.781069650772334256e-01-3.980035125789720151e-04j)  (1.066980400797221007e+00-1.527074989627884641e-03j)
 (-4.617416112411560469e+00+0.000000000000000000e+00j)  (1.529158278864998285e-04+0.000000000000000000e+00j)  (-2.827806256221688241e-01-4.803992415058290131e-04j)  (1.056614317921615198e+00-1.795139708335678156e-03j)
 (-4.571699121199564786e+00+0.000000000000000000e+00j)  (1.841708560981824910e-04+0.000000000000000000e+00j)  (-2.875979769078181869e-01-5.785898085233920221e-04j)  (1.046089934506673202e+00-2.104666608429358807e-03j)
 (-4.526434773464915295e+00+0.000000000000000000e+00j)  (2.213310811043578343e-04+0.000000000000000000e+00j)  (-2.925663338480551934e-01-6.953320984085369647e-04j)  (1.035404378089870292e+00-2.460976755318638066e-03j)
 (-4.481618587589024649e+00+0.000000000000000000e+00j)  (2.654097726356663628e-04+0.000000000000000000e+00j)  (-2.976933859267448801e-01-8.338093919031460289e-04j)  (1.024555161592525687e+00-2.869873784150862514e-03j)
 (-4.437246126325766760e+00+0.000000000000000000e+00j)  (3.175736023565674877e-04+0.000000000000000000e+00j)  (-3.029873725077806834e-01-9.976868961374379258e-04j)  (1.013539672275820314e+00-3.337648759195580451e-03j)
 (-4.393312996362145562e+00+0.000000000000000000e+00j)  (3.791620277353130149e-04+0.000000000000000000e+00j)  (-3.084569036233382189e-01-1.191172640853470008e-03j)  (1.002355902621048900e+00-3.871084116505314841e-03j)
 (-4.349814847883312297e+00+0.000000000000000000e+00j)  (4.517084461062821697e-04+0.000000000000000000e+00j)  (-3.141110699661510131e-01-1.419083935851959966e-03j)  (9.910021532804667022e-01-4.477444374080078240e-03j)
 (-4.306747374141893125e+00+0.000000000000000000e+00j)  (5.369631638703273573e-04+0.000000000000000000e+00j)  (-3.199593983783717843e-01-1.686919530863350072e-03j)  (9.794772594464441484e-01-5.164460339939488942e-03j)
 (-4.264106311031577334e+00+0.000000000000000000e+00j)  (6.369182042742789051e-04+0.000000000000000000e+00j)  (-3.260120539165912157e-01-2.000937551485679981e-03j)  (9.677800457575745918e-01-5.940294638964403566e-03j)
 (-4.221887436664927939e+00+0.000000000000000000e+00j)  (7.538339510945624589e-04+0.000000000000000000e+00j)  (-3.322792333071130089e-01-2.368239202785239837e-03j)  (9.559112047640448973e-01-6.813523128992550297e-03j)
 (-4.180086570955373837e+00+0.000000000000000000e+00j)  (8.902675944935529431e-04+0.000000000000000000e+00j)  (-3.387719361934076190e-01-2.796858134589999892e-03j)  (9.438709887693548239e-01-7.793057003840567556e-03j)
 (-4.138699575203339975e+00+0.000000000000000000e+00j)  (1.049103309047354779e-03+0.000000000000000000e+00j)  (-3.455015125473633875e-01-3.295855248559909946e-03j)  (9.316603867346915369e-01-8.888089435649532133e-03j)
 (-4.097722351686475584e+00+0.000000000000000000e+00j)  (1.233584052258745968e-03+0.000000000000000000e+00j)  (-3.524792088341111018e-01-3.875418596161599952e-03j)  (9.192831457474780477e-01-1.010805149402677072e-02j)
