# w   A_w  (D: 1, T: 0.0001, U: 3.350, half-filling)
-5.000000000000000000e+00 3.540235885705232736e-05
-4.950495049504950451e+00 4.074204796323448261e-05
-4.901480247034604609e+00 4.709318377775898633e-05
-4.852950739638222544e+00 5.435187577500130143e-05
-4.804901722414081533e+00 6.264304825641853116e-05
-4.757328438033743723e+00 7.210231385860439788e-05
-4.710226176271032905e+00 8.288009856856020752e-05
-4.663590273535676012e+00 9.514362364396265065e-05
-4.617416112411560469e+00 1.090784723135330395e-04
-4.571699121199564786e+00 1.248903051890565676e-04
-4.526434773464915295e+00 1.428071962106519232e-04
-4.481618587589024649e+00 1.630808421226577574e-04
-4.437246126325766760e+00 1.859894848711517580e-04
-4.393312996362145562e+00 2.118396576124302383e-04
-4.349814847883312297e+00 2.409684196509688557e-04
-4.306747374141893125e+00 2.737464623516774561e-04
-4.264106311031577334e+00 3.105800462795663586e-04
-4.221887436664927939e+00 3.519145492087323037e-04
-4.180086570955373837e+00 3.982368397970582831e-04
-4.138699575203339975e+00 4.500790183717831919e-04
-4.097722351686475584e+00 5.080214973127903343e-04
-4.057150843253936046e+00 5.726969200608693225e-04
-4.016981032924689110e+00 6.447939314690073450e-04
-3.977208943489791260e+00 7.250613809696502925e-04
-3.937830637118605370e+00 8.143121150305378080e-04
-3.898842214968916142e+00 9.134299762036185910e-04
-3.860239816800906887e+00 1.023372848634994349e-03
-3.822019620594957257e+00 1.145179412859756224e-03
-3.784177842173225059e+00 1.279975574181347686e-03
-3.746710734824975297e+00 1.428981607381355672e-03
-3.709614588935619128e+00 1.593519618065438945e-03
-3.672885731619424998e+00 1.775021677120731120e-03
-3.636520526355866423e+00 1.975040302372550564e-03
-3.600515372629570887e+00 2.195258624088411437e-03
-3.564866705573832562e+00 2.437503745582957938e-03
-3.529570995617655971e+00 2.703758669985866381e-03
-3.494624748136292869e+00 2.996180374295187923e-03
-3.460024503105240345e+00 3.317113674694739753e-03
-3.425766834757663748e+00 3.669115890135908262e-03
-3.391848351245211557e+00 4.054978058904212986e-03
-3.358265694302189797e+00 4.477751251202271091e-03
-3.325015538913059121e+00 4.940778282991654252e-03
-3.292094592983227042e+00 5.447728448029407616e-03
-3.259499597013096217e+00 6.002639769794288795e-03
-3.227227323775342605e+00 6.609966745822564403e-03
-3.195274577995388832e+00 7.274633105752493535e-03
-3.163638196035038597e+00 8.002101009689130753e-03
-3.132315045579245893e+00 8.798443038665306609e-03
-3.101302025325986200e+00 9.670442876203203322e-03
-3.070596064679194104e+00 1.062567870225274679e-02
-3.040194123444746488e+00 1.167266922256219447e-02
-3.010093191529451762e+00 1.282100786263460669e-02
-2.980290288643021590e+00 1.408154453093228911e-02
-2.950782464002991823e+00 1.546658999258504301e-02
-2.921566796042565972e+00 1.699017072196307848e-02
-2.892640392121352377e+00 1.866832416774196618e-02
-2.864000388238962636e+00 2.051945339992821554e-02
-2.835643948751448207e+00 2.256479869660901402e-02
-2.807568266090542775e+00 2.482889411482379696e-02
-2.779770560485685937e+00 2.734025574005414030e-02
-2.752248079688798033e+00 3.013212382223758729e-02
-2.724998098701780336e+00 3.324335799929645924e-02
-2.698017919506713103e+00 3.671949443826088427e-02
-2.671304870798725695e+00 4.061412103097969406e-02
-2.644856307721510369e+00 4.498999874288073936e-02
-2.618669611605455749e+00 4.992082821339053483e-02
-2.592742189708372003e+00 5.549256377205288859e-02
-2.567071474958784183e+00 6.180431593425958492e-02
-2.541654925701766654e+00 6.896844355027273443e-02
-2.516490025447293721e+00 7.710845406112742939e-02
-2.491574282621082936e+00 8.635314424375081788e-02
-2.466905230317903985e+00 9.682527394004250554e-02
-2.442480426057330511e+00 1.086225156854273288e-01
-2.418297451541911336e+00 1.217909456916025923e-01
-2.394353912417733987e+00 1.362953366919650300e-01
-2.370647438037360555e+00 1.519965973445477347e-01
-2.347175681225109223e+00 1.686496731982690955e-01
