# w    A_w   G_w   Delta_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 1.59, half-filling)
-5.000000000000000000e+00 2.875348800118893161e-06 -2.074028195796814300e-01 -9.033174666961741087e-06 -3.469214185901137171e-02 -1.521958446417949170e-06 6.512273559397550038e-01 -2.084740765157072325e-04 -5.005325242186640239e-03 -1.575113915826768508e-05 -1.180435722643972951e-03 -3.710814552286388578e-06
-4.950495049504950451e+00 3.227580838937619279e-06 -2.096577756025938544e-01 -1.013974425247360544e-05 -3.507211454516490079e-02 -1.708808563682647028e-06 6.492546731652246716e-01 -2.289685940469901137e-04 -5.148217251851804240e-03 -1.773617639048667022e-05 -1.212533054760210052e-03 -4.160593965049387578e-06
-4.901480247034604609e+00 3.621301551965114180e-06 -2.119231548087980588e-01 -1.137665435208691857e-05 -3.545393576666899804e-02 -1.917726428876133631e-06 6.476652258619588487e-01 -2.513954269189894869e-04 -5.263331023320385986e-03 -1.995190915703477452e-05 -1.237979822161448026e-03 -4.659905594268186533e-06
-4.852950739638222544e+00 4.060181059398106023e-06 -2.142177738307358692e-01 -1.275543498844951208e-05 -3.584078051217964855e-02 -2.150679073517766052e-06 6.460367523818132396e-01 -2.758105789042246099e-04 -5.382746991442800139e-03 -2.242256251537399884e-05 -1.264323465499782957e-03 -5.213567646178348818e-06
-4.804901722414081533e+00 4.549094916942867921e-06 -2.165417021219429861e-01 -1.429140317155038236e-05 -3.623266528389468277e-02 -2.410272080672118920e-06 6.443790409727567781e-01 -3.023734558981279377e-04 -5.505797872795755582e-03 -2.517458621463925289e-05 -1.291399149313497913e-03 -5.826791276738273879e-06
-4.757328438033743723e+00 5.093395909610846807e-06 -2.188953269951659231e-01 -1.600137517145773793e-05 -3.662966035271075782e-02 -2.699367749500064268e-06 6.426947480445727168e-01 -3.312528446593483570e-04 -5.632355978911105301e-03 -2.823682287210394065e-05 -1.319169071873887078e-03 -6.505204270540201637e-06
-4.710226176271032905e+00 5.698967913874646172e-06 -2.212791324215290789e-01 -1.790383573127253764e-05 -3.703185250812168761e-02 -3.021114171199699473e-06 6.409846087922986824e-01 -3.626285354964612316e-04 -5.762426399708251053e-03 -3.164068517764940836e-05 -1.347626423356915919e-03 -7.254875275590426834e-06
-4.663590273535676012e+00 6.372282284526093503e-06 -2.236936247008977918e-01 -2.001911521166755737e-05 -3.743933254202769234e-02 -3.378975743858548316e-06 6.392491132234905393e-01 -3.966925678563673185e-04 -5.896065649282103589e-03 -3.542034227864835944e-05 -1.376776137364299967e-03 -8.082338512088699218e-06
-4.617416112411560469e+00 7.120447092019159657e-06 -2.261393601446562984e-01 -2.236954427456219627e-05 -3.785219993656863124e-02 -3.776760015751111019e-06 6.374880008907167772e-01 -4.336494624568439050e-04 -6.033354127831158306e-03 -3.961291547310712461e-05 -1.406628080822709898e-03 -8.994618862004730102e-06
-4.571699121199564786e+00 7.951271300712446267e-06 -2.286169094694066872e-01 -2.497965550501757821e-05 -3.827055687224589775e-02 -4.218652527776447364e-06 6.357010238217259968e-01 -4.737173431072673880e-04 -6.174384900674766315e-03 -4.425868331310275802e-05 -1.437195085624976996e-03 -9.999257234599901560e-06
-4.526434773464915295e+00 8.873329820410853745e-06 -2.311268623179767168e-01 -2.787638777668197603e-05 -3.869450900551640871e-02 -4.709252246138891963e-06 6.338878713791623598e-01 -5.171286789684771982e-04 -6.319262402356723429e-03 -4.940129619378440761e-05 -1.468491842567878902e-03 -1.110433609115979645e-05
-4.481618587589024649e+00 9.896033607875991556e-06 -2.336698315157929307e-01 -3.108930648218090868e-05 -3.912416620368475151e-02 -5.253609802235276703e-06 6.320481101058954554e-01 -5.641310150848977915e-04 -6.468098026101104167e-03 -5.508800047585229326e-05 -1.500534010141165017e-03 -1.231850500018483891e-05
-4.437246126325766760e+00 1.102971119492199726e-05 -2.362464413433094934e-01 -3.465085966118404398e-05 -3.955964058005001505e-02 -5.857271930994928551e-06 6.301814160991622282e-01 -6.149881079916399507e-04 -6.621007802495846618e-03 -6.136987216185180107e-05 -1.533338217270653050e-03 -1.365100608223986033e-05
-4.393312996362145562e+00 1.228568389183455284e-05 -2.388573565166320078e-01 -3.859661425891388985e-05 -4.000105140954879346e-02 -6.526322738475672305e-06 6.282870716010721113e-01 -6.699801481326383501e-04 -6.778114239352311422e-03 -6.830206011927928984e-05 -1.566921361509323977e-03 -1.511169919170974311e-05
-4.349814847883312297e+00 1.367637115233561690e-05 -2.415032418291324368e-01 -4.296558713994494568e-05 -4.044851832629081656e-02 -7.267441119408507740e-06 6.263647048359861635e-01 -7.294056516880191143e-04 -6.939543133678349046e-03 -7.594403881684935569e-05 -1.601301377395268101e-03 -1.671108667097535177e-05
-4.306747374141893125e+00 1.521538060612642665e-05 -2.441847970255302813e-01 -4.780052793377939185e-05 -4.090216723827921896e-02 -8.087950290999257677e-06 6.244136866106086980e-01 -7.935816848379159943e-04 -7.105423121771863894e-03 -8.435987051483744340e-05 -1.636495898328026079e-03 -1.846033750115263838e-05
-4.264106311031577334e+00 1.691763065532696949e-05 -2.469027279703970013e-01 -5.314830418292068668e-05 -4.136212547198514500e-02 -8.995884807202147136e-06 6.224336390572011712e-01 -8.628457703545117314e-04 -7.275892400251787392e-03 -9.361847682671648179e-05 -1.672523264022102987e-03 -2.037131066268033943e-05
-4.221887436664927939e+00 1.879945618460832175e-05 -2.496577778216842458e-01 -5.906023344104870484e-05 -4.182852706803785736e-02 -1.000004891419379368e-05 6.204239267974797079e-01 -9.375560553884310176e-04 -7.451088337582578019e-03 -1.037939195479095920e-04 -1.709402026821733043e-03 -2.245657750885061971e-05
-4.180086570955373837e+00 2.087874742090481601e-05 -2.524507123918542928e-01 -6.559251951367141254e-05 -4.230151032936246835e-02 -1.111009277633017746e-05 6.183839256582299715e-01 -1.018093000247631856e-03 -7.631154965385691762e-03 -1.149656906289462922e-04 -1.747150790438294944e-03 -2.472944294602425020e-05
-4.138699575203339975e+00 2.317509387218352922e-05 -2.552823139213166170e-01 -7.280670465510560808e-05 -4.278121679080193474e-02 -1.233659173948374599e-05 6.163131305215754363e-01 -1.104860724829851782e-03 -7.816236166567199981e-03 -1.272190111552065899e-04 -1.785788445182833048e-03 -2.720396520592209172e-05
-4.097722351686475584e+00 2.570993617459293941e-05 -2.581534014560720736e-01 -8.077014661036364788e-05 -4.326779469718955440e-02 -1.369113021211921903e-05 6.142108546145721437e-01 -1.198287954510411603e-03 -8.006483727088413785e-03 -1.406451391843102151e-04 -1.825333709917463087e-03 -2.989497398821857786e-05
